THEFT_ID,ART_DES_FAHRRADS,SCHADENSHOEHE,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR
23241,Fahrrad,2786,28.05.2022,19,29.05.2022,13,3501037
23242,Damenfahrrad,180,28.05.2022,18,29.05.2022,15,9200511
23243,Fahrrad,2200,25.05.2022,7,25.05.2022,14,6200313
23244,Herrenfahrrad,934,17.05.2022,15,18.05.2022,10,2200213
23245,Herrenfahrrad,999,26.05.2022,8,27.05.2022,5,9200613
23246,Herrenfahrrad,860,28.05.2022,20,29.05.2022,14,1300836
23247,Herrenfahrrad,200,24.05.2022,18,26.05.2022,11,1100309
23248,Herrenfahrrad,294,27.05.2022,10,27.05.2022,12,6100101
23249,Fahrrad,724,27.05.2022,19,27.05.2022,21,12400720
23250,Herrenfahrrad,570,28.05.2022,14,29.05.2022,9,2300419
23251,Damenfahrrad,490,28.05.2022,16,29.05.2022,8,4500938
23252,Kinderfahrrad,347,28.05.2022,20,29.05.2022,8,2200208
23253,diverse Fahrräder,1700,22.05.2022,12,23.05.2022,19,4300413
23254,diverse Fahrräder,200,28.05.2022,17,29.05.2022,2,2400521
23255,Damenfahrrad,1148,28.05.2022,17,29.05.2022,10,7200410
23256,Herrenfahrrad,400,26.05.2022,13,27.05.2022,17,4300619
23257,Damenfahrrad,400,29.05.2022,10,29.05.2022,15,6200420
23258,Herrenfahrrad,1130,27.05.2022,20,29.05.2022,17,1200624
23259,Fahrrad,950,29.05.2022,15,29.05.2022,17,2100101
23260,Kinderfahrrad,750,28.05.2022,15,29.05.2022,13,6300524
23261,Damenfahrrad,180,26.05.2022,14,28.05.2022,20,1100311
23262,Herrenfahrrad,649,25.05.2022,19,25.05.2022,20,1100101
23263,Damenfahrrad,1899,27.05.2022,16,29.05.2022,18,1401046
23264,diverse Fahrräder,1660,27.05.2022,12,29.05.2022,20,6100102
23265,Herrenfahrrad,599,28.05.2022,16,29.05.2022,18,7100204
23266,Kinderfahrrad,231,29.05.2022,12,29.05.2022,12,3400827
23267,Herrenfahrrad,360,25.05.2022,19,26.05.2022,15,9200510
23268,Fahrrad,1200,25.05.2022,22,26.05.2022,8,7200307
23269,Kinderfahrrad,425,26.05.2022,15,27.05.2022,17,3701556
23270,Damenfahrrad,1850,27.05.2022,17,27.05.2022,19,1100415
23271,Mountainbike,3000,28.05.2022,12,28.05.2022,14,1401048
23272,Damenfahrrad,1081,26.05.2022,15,28.05.2022,14,9200613
23273,Herrenfahrrad,830,27.05.2022,16,27.05.2022,20,4300622
23274,Fahrrad,1250,26.05.2022,18,28.05.2022,10,9200613
23275,Damenfahrrad,860,26.05.2022,19,27.05.2022,9,3601244
23276,Herrenfahrrad,699,27.05.2022,15,27.05.2022,21,1100206
23277,Herrenfahrrad,999,28.05.2022,12,28.05.2022,14,8100206
23278,Rennrad,250,26.05.2022,15,28.05.2022,14,10100210
23279,Damenfahrrad,2298,27.05.2022,10,28.05.2022,5,3701660
23280,Herrenfahrrad,242,26.05.2022,21,26.05.2022,23,9502043
23281,Herrenfahrrad,400,27.05.2022,18,28.05.2022,9,1200521
23282,Herrenfahrrad,988,27.05.2022,18,27.05.2022,23,1100414
23283,Damenfahrrad,500,27.05.2022,19,28.05.2022,17,5400943
23284,Fahrrad,500,26.05.2022,18,26.05.2022,20,2300417
23285,Damenfahrrad,400,27.05.2022,10,27.05.2022,19,4300623
23286,Herrenfahrrad,549,27.05.2022,19,28.05.2022,1,5400943
23287,Fahrrad,1373,28.05.2022,17,28.05.2022,19,2500726
23288,Fahrrad,1078,27.05.2022,18,28.05.2022,0,4501044
23289,Fahrrad,100,28.05.2022,1,28.05.2022,1,3400723
23290,Herrenfahrrad,1000,24.05.2022,22,27.05.2022,18,3701555
23291,Herrenfahrrad,4489,28.05.2022,14,28.05.2022,15,8100208
23292,Damenfahrrad,250,27.05.2022,22,28.05.2022,17,3701658
23293,Kinderfahrrad,600,25.05.2022,15,27.05.2022,18,11100308
23294,Damenfahrrad,952,28.05.2022,10,28.05.2022,14,1100206
23295,Mountainbike,350,27.05.2022,18,28.05.2022,10,4501044
23296,Herrenfahrrad,1720,27.05.2022,20,28.05.2022,12,2300417
23297,Damenfahrrad,599,28.05.2022,14,28.05.2022,15,6400735
23298,Herrenfahrrad,200,27.05.2022,17,27.05.2022,18,7100103
23299,Herrenfahrrad,301,27.05.2022,18,28.05.2022,11,3200309
23300,Damenfahrrad,450,27.05.2022,17,28.05.2022,11,11100205
23301,Kinderfahrrad,300,25.05.2022,18,26.05.2022,18,7100102
23302,Herrenfahrrad,2500,25.05.2022,20,26.05.2022,11,2400522
23303,Herrenfahrrad,1268,28.05.2022,10,28.05.2022,12,2200212
23304,Damenfahrrad,100,25.05.2022,20,25.05.2022,20,4400726
23305,Fahrrad,1374,28.05.2022,17,28.05.2022,19,2500726
23306,Herrenfahrrad,50,28.05.2022,17,28.05.2022,17,4500937
23307,Herrenfahrrad,3975,27.05.2022,23,28.05.2022,9,4200309
23308,Fahrrad,5000,27.05.2022,12,28.05.2022,13,4501043
23309,Damenfahrrad,848,27.05.2022,9,27.05.2022,11,1300836
23310,Fahrrad,299,28.05.2022,15,28.05.2022,16,4300623
23311,Fahrrad,3000,06.05.2022,19,06.05.2022,19,1100308
23312,Herrenfahrrad,1039,26.05.2022,16,27.05.2022,12,4300518
23313,Fahrrad,294,27.05.2022,18,28.05.2022,9,3300411
23314,Rennrad,2200,28.05.2022,17,28.05.2022,19,7100101
23315,Herrenfahrrad,1100,28.05.2022,14,28.05.2022,14,3601142
23316,Fahrrad,2000,27.05.2022,18,27.05.2022,19,6100102
23317,Damenfahrrad,717,27.05.2022,18,27.05.2022,23,11400931
23318,Herrenfahrrad,789,27.05.2022,23,28.05.2022,10,3601245
23319,Damenfahrrad,644,24.05.2022,8,24.05.2022,18,3601243
23320,Herrenfahrrad,450,28.05.2022,10,28.05.2022,18,6200422
23321,diverse Fahrräder,0,28.05.2022,10,28.05.2022,10,4300621
23322,Damenfahrrad,80,26.05.2022,13,27.05.2022,10,9200716
23323,Herrenfahrrad,621,25.05.2022,14,27.05.2022,9,7601544
23324,Herrenfahrrad,2300,25.05.2022,18,27.05.2022,13,5100103
23325,Kinderfahrrad,220,26.05.2022,18,27.05.2022,16,9401431
23326,Herrenfahrrad,1643,25.05.2022,15,27.05.2022,17,4300619
23327,Rennrad,2971,25.05.2022,22,27.05.2022,16,9200613
23328,Fahrrad,1300,27.05.2022,8,27.05.2022,18,5100103
23329,Herrenfahrrad,500,23.05.2022,18,24.05.2022,8,9100202
23330,Herrenfahrrad,1823,25.05.2022,20,26.05.2022,12,3701554
23331,Fahrrad,2650,26.05.2022,22,27.05.2022,10,7200409
23332,Mountainbike,850,26.05.2022,0,26.05.2022,11,4300517
23333,Mountainbike,300,27.05.2022,0,27.05.2022,2,10400941
23334,Herrenfahrrad,275,26.05.2022,23,27.05.2022,11,1200628
23335,Fahrrad,2500,27.05.2022,19,27.05.2022,20,1300733
23336,Damenfahrrad,299,24.05.2022,19,25.05.2022,19,3300411
23337,Damenfahrrad,1000,26.05.2022,20,27.05.2022,10,3701555
23338,Damenfahrrad,300,25.05.2022,16,27.05.2022,12,12601032
23339,Damenfahrrad,915,24.05.2022,8,25.05.2022,7,3100101
23340,Herrenfahrrad,949,24.05.2022,15,26.05.2022,18,8401139
23341,Damenfahrrad,2959,26.05.2022,19,27.05.2022,10,9100101
23342,Damenfahrrad,1398,26.05.2022,14,27.05.2022,12,11200514
23343,Herrenfahrrad,500,24.05.2022,21,24.05.2022,22,1100308
23344,Herrenfahrrad,989,26.05.2022,13,27.05.2022,14,12500927
23345,Fahrrad,3225,27.05.2022,12,27.05.2022,12,9501737
23346,Herrenfahrrad,653,19.05.2022,17,21.05.2022,18,6300526
23347,Fahrrad,3000,24.05.2022,17,24.05.2022,17,4501042
23348,Damenfahrrad,3239,25.05.2022,18,27.05.2022,5,2500833
23349,Herrenfahrrad,500,25.05.2022,20,25.05.2022,20,2500833
23350,Herrenfahrrad,1400,26.05.2022,20,26.05.2022,23,3701556
23351,Damenfahrrad,430,27.05.2022,14,27.05.2022,21,8100417
23352,Mountainbike,1,25.05.2022,10,25.05.2022,11,3701556
23353,Herrenfahrrad,438,26.05.2022,17,27.05.2022,10,5300735
23354,Herrenfahrrad,5000,26.05.2022,15,27.05.2022,9,4300624
23355,diverse Fahrräder,550,26.05.2022,22,27.05.2022,5,3500936
23356,Herrenfahrrad,850,23.05.2022,9,23.05.2022,12,1100308
23357,Herrenfahrrad,799,25.05.2022,9,26.05.2022,16,8100105
23358,Fahrrad,400,24.05.2022,11,24.05.2022,15,1200629
23359,Herrenfahrrad,450,26.05.2022,20,27.05.2022,16,9200715
23360,Herrenfahrrad,498,27.05.2022,20,27.05.2022,22,3601449
23361,Damenfahrrad,400,26.05.2022,16,27.05.2022,9,4400834
23362,diverse Fahrräder,2378,26.05.2022,9,27.05.2022,11,3501037
23363,Herrenfahrrad,605,26.05.2022,17,27.05.2022,11,3601346
23364,Herrenfahrrad,100,20.05.2022,21,21.05.2022,7,3400723
23365,Damenfahrrad,1250,27.05.2022,13,27.05.2022,16,4501147
23366,diverse Fahrräder,3499,27.05.2022,15,27.05.2022,15,1100311
23367,Herrenfahrrad,219,27.05.2022,9,27.05.2022,17,11300618
23368,Herrenfahrrad,1100,27.05.2022,11,27.05.2022,14,2100103
23369,Herrenfahrrad,400,22.05.2022,19,23.05.2022,7,3601347
23370,Damenfahrrad,740,27.05.2022,21,27.05.2022,22,12601032
23371,Fahrrad,824,26.05.2022,12,27.05.2022,17,6400736
23372,Kinderfahrrad,200,27.05.2022,9,27.05.2022,15,3100103
23373,Herrenfahrrad,1449,26.05.2022,12,27.05.2022,17,2400522
23374,Herrenfahrrad,500,27.05.2022,15,27.05.2022,17,2100106
23375,Kinderfahrrad,350,27.05.2022,7,27.05.2022,20,3701659
23376,Herrenfahrrad,150,24.05.2022,17,25.05.2022,7,7601545
23377,Herrenfahrrad,799,23.05.2022,18,23.05.2022,18,2300419
23378,Herrenfahrrad,2683,25.05.2022,16,26.05.2022,18,7200409
23379,Damenfahrrad,2525,24.05.2022,21,25.05.2022,19,3601245
23380,Herrenfahrrad,1000,26.05.2022,21,27.05.2022,8,7100102
23381,Herrenfahrrad,150,26.05.2022,19,27.05.2022,0,2300314
23382,Damenfahrrad,1026,26.05.2022,19,27.05.2022,8,1100414
23383,Herrenfahrrad,365,25.05.2022,15,27.05.2022,12,1200628
23384,Rennrad,310,26.05.2022,14,27.05.2022,5,11400929
23385,Damenfahrrad,623,26.05.2022,16,27.05.2022,12,3601142
23386,Herrenfahrrad,250,27.05.2022,10,27.05.2022,12,7100102
23387,Damenfahrrad,250,24.05.2022,9,24.05.2022,17,9200511
23388,Damenfahrrad,2700,27.05.2022,13,27.05.2022,13,6300524
23389,Herrenfahrrad,569,02.05.2022,19,02.05.2022,20,1200520
23390,Fahrrad,969,26.05.2022,19,27.05.2022,9,7200409
23391,Kinderfahrrad,349,26.05.2022,21,27.05.2022,11,11501341
23392,Rennrad,540,26.05.2022,21,27.05.2022,6,4501045
23393,Mountainbike,624,26.05.2022,23,27.05.2022,17,9200613
23394,Herrenfahrrad,1000,27.05.2022,13,27.05.2022,19,1100206
23395,Mountainbike,650,23.05.2022,8,23.05.2022,16,3200207
23396,Herrenfahrrad,1,27.05.2022,21,27.05.2022,21,2500832
23397,Damenfahrrad,2600,24.05.2022,20,25.05.2022,16,1200623
23398,Damenfahrrad,800,25.05.2022,8,27.05.2022,8,7200413
23399,Herrenfahrrad,699,08.05.2022,15,08.05.2022,17,2100105
23400,Herrenfahrrad,2500,26.05.2022,20,27.05.2022,9,1200624
23401,Damenfahrrad,329,26.05.2022,11,26.05.2022,17,5200629
23402,Herrenfahrrad,799,24.05.2022,23,27.05.2022,10,3400828
23403,Herrenfahrrad,549,26.05.2022,19,27.05.2022,8,1100414
23404,Herrenfahrrad,989,23.05.2022,9,23.05.2022,16,11100309
23405,Herrenfahrrad,950,26.05.2022,18,27.05.2022,9,3500936
23406,Herrenfahrrad,399,24.05.2022,20,27.05.2022,10,2400521
23407,diverse Fahrräder,1000,24.05.2022,18,25.05.2022,18,3100101
23408,Herrenfahrrad,1300,25.05.2022,9,25.05.2022,17,4300621
23409,Herrenfahrrad,439,26.05.2022,0,26.05.2022,13,11200514
23410,Mountainbike,500,26.05.2022,2,26.05.2022,10,2500726
23411,Damenfahrrad,949,26.05.2022,2,26.05.2022,16,7300619
23412,Fahrrad,399,26.05.2022,9,26.05.2022,15,7601546
23413,Fahrrad,1214,24.05.2022,19,25.05.2022,6,2400522
23414,Herrenfahrrad,700,11.05.2022,11,11.05.2022,17,1100205
23415,Herrenfahrrad,398,20.05.2022,13,20.05.2022,23,9200716
23416,Damenfahrrad,862,25.05.2022,8,26.05.2022,10,1400937
23417,Damenfahrrad,500,25.05.2022,8,26.05.2022,8,3200309
23418,Rennrad,399,24.05.2022,16,26.05.2022,12,3400828
23419,Herrenfahrrad,549,25.05.2022,18,26.05.2022,10,6200312
23420,Damenfahrrad,853,25.05.2022,20,26.05.2022,7,12500825
23421,Herrenfahrrad,388,25.05.2022,19,26.05.2022,9,3300516
23422,Herrenfahrrad,623,25.05.2022,20,26.05.2022,9,3601347
23423,Herrenfahrrad,1410,25.05.2022,20,26.05.2022,10,1401046
23424,Damenfahrrad,578,25.05.2022,18,26.05.2022,15,3601452
23425,Damenfahrrad,120,12.05.2022,11,13.05.2022,10,7601545
23426,Damenfahrrad,573,25.05.2022,15,26.05.2022,7,2500835
23427,Herrenfahrrad,180,24.05.2022,10,25.05.2022,16,2500834
23428,Damenfahrrad,809,23.05.2022,22,24.05.2022,13,3601245
23429,Damenfahrrad,524,26.05.2022,5,26.05.2022,14,3100102
23430,Damenfahrrad,500,24.05.2022,19,25.05.2022,10,8100312
23431,Damenfahrrad,700,26.05.2022,0,26.05.2022,9,7100101
23432,Herrenfahrrad,214,24.05.2022,20,25.05.2022,17,11300722
23433,Herrenfahrrad,999,24.05.2022,22,26.05.2022,19,3601244
23434,diverse Fahrräder,3000,25.05.2022,22,26.05.2022,18,3601347
23435,Mountainbike,1893,26.05.2022,17,26.05.2022,19,8100311
23436,Herrenfahrrad,200,26.05.2022,11,26.05.2022,13,8100314
23437,Herrenfahrrad,2697,25.05.2022,21,25.05.2022,23,1100206
23438,Mountainbike,2500,25.05.2022,15,25.05.2022,16,4300620
23439,Fahrrad,350,26.05.2022,8,26.05.2022,8,3601449
23440,Herrenfahrrad,864,25.05.2022,14,25.05.2022,20,2300419
23441,Herrenfahrrad,1048,21.05.2022,18,23.05.2022,13,9100101
23442,Herrenfahrrad,1900,26.05.2022,8,26.05.2022,16,7300619
23443,Damenfahrrad,1200,26.05.2022,15,26.05.2022,15,11300725
23444,Fahrrad,548,25.05.2022,16,26.05.2022,15,7200307
23445,Herrenfahrrad,300,21.05.2022,20,21.05.2022,23,12601032
23446,Herrenfahrrad,902,17.05.2022,7,17.05.2022,10,3601243
23447,Herrenfahrrad,2099,26.05.2022,2,26.05.2022,4,7200409
23448,Herrenfahrrad,1800,25.05.2022,19,26.05.2022,7,12500825
23449,Damenfahrrad,1006,25.05.2022,16,26.05.2022,10,12100205
23450,Herrenfahrrad,925,23.05.2022,21,24.05.2022,14,3500936
23451,Herrenfahrrad,1050,25.05.2022,19,25.05.2022,23,1300836
23452,Herrenfahrrad,1300,25.05.2022,9,25.05.2022,11,3601346
23453,Herrenfahrrad,600,22.05.2022,16,23.05.2022,4,3300412
23454,Damenfahrrad,550,25.05.2022,13,25.05.2022,20,11501339
23455,Damenfahrrad,1300,26.05.2022,8,26.05.2022,17,9100409
23456,Herrenfahrrad,1225,23.05.2022,20,26.05.2022,12,2500834
23457,Herrenfahrrad,497,25.05.2022,21,26.05.2022,11,5300735
23458,Herrenfahrrad,290,25.05.2022,0,25.05.2022,0,1100103
23459,Herrenfahrrad,1250,25.05.2022,22,26.05.2022,0,7100204
23460,Herrenfahrrad,617,25.05.2022,22,26.05.2022,11,12500825
23461,Fahrrad,1500,25.05.2022,18,25.05.2022,18,1100415
23462,Herrenfahrrad,924,23.05.2022,19,24.05.2022,7,3500936
23463,Herrenfahrrad,1099,25.05.2022,12,25.05.2022,18,9200715
23464,Herrenfahrrad,3000,25.05.2022,18,26.05.2022,10,7200409
23465,Damenfahrrad,730,24.05.2022,22,25.05.2022,8,4400728
23466,diverse Fahrräder,600,25.05.2022,21,26.05.2022,11,2400522
23467,Herrenfahrrad,2200,23.05.2022,18,25.05.2022,18,1100102
23468,Herrenfahrrad,700,26.05.2022,16,26.05.2022,20,4300623
23469,Damenfahrrad,800,25.05.2022,18,26.05.2022,20,4300518
23470,Damenfahrrad,411,26.05.2022,11,26.05.2022,13,8100314
23471,Damenfahrrad,1789,24.05.2022,22,25.05.2022,8,3601245
23472,Herrenfahrrad,600,16.05.2022,19,17.05.2022,8,7300515
23473,Herrenfahrrad,1510,24.05.2022,18,24.05.2022,18,9100101
23474,Fahrrad,450,07.05.2022,21,08.05.2022,3,6300526
23475,Herrenfahrrad,999,24.05.2022,19,25.05.2022,6,5100315
23476,diverse Fahrräder,1254,24.05.2022,22,25.05.2022,8,6100204
23477,Fahrrad,270,22.05.2022,10,22.05.2022,18,1100309
23478,Herrenfahrrad,430,24.05.2022,7,24.05.2022,15,1100415
23479,Fahrrad,500,25.05.2022,9,25.05.2022,15,8100310
23480,Herrenfahrrad,413,25.05.2022,14,25.05.2022,16,3400721
23481,Damenfahrrad,999,25.05.2022,18,25.05.2022,20,1100206
23482,Damenfahrrad,2200,25.05.2022,18,25.05.2022,21,6100204
23483,Damenfahrrad,4700,25.05.2022,16,25.05.2022,16,3601245
23484,Herrenfahrrad,565,25.05.2022,9,25.05.2022,15,1100309
23485,Kinderfahrrad,250,25.05.2022,8,25.05.2022,16,2200210
23486,Herrenfahrrad,900,24.05.2022,16,25.05.2022,7,2500726
23487,Herrenfahrrad,529,23.05.2022,16,25.05.2022,7,3500935
23488,Damenfahrrad,1000,23.05.2022,16,25.05.2022,8,9200613
23489,Damenfahrrad,650,24.05.2022,9,24.05.2022,12,1400937
23490,Herrenfahrrad,799,24.05.2022,0,25.05.2022,10,2100103
23491,Fahrrad,1093,04.05.2022,7,04.05.2022,11,2100103
23492,Herrenfahrrad,1340,22.05.2022,12,25.05.2022,6,8100417
23493,Damenfahrrad,500,25.05.2022,7,25.05.2022,15,9301025
23494,Herrenfahrrad,1000,23.05.2022,18,25.05.2022,7,3601245
23495,Damenfahrrad,598,24.05.2022,20,25.05.2022,4,11200514
23496,Damenfahrrad,887,23.05.2022,21,24.05.2022,18,3601245
23497,Herrenfahrrad,380,22.05.2022,20,22.05.2022,21,6400737
23498,Herrenfahrrad,300,25.05.2022,14,25.05.2022,20,4500939
23499,Herrenfahrrad,100,25.05.2022,21,25.05.2022,21,3601244
23500,Herrenfahrrad,510,21.05.2022,19,24.05.2022,17,3400725
23501,Herrenfahrrad,444,25.05.2022,10,25.05.2022,13,11501341
23502,Damenfahrrad,428,25.05.2022,8,25.05.2022,14,10400836
23503,Herrenfahrrad,901,23.05.2022,18,25.05.2022,13,11200514
23504,Fahrrad,1093,09.05.2022,10,09.05.2022,20,11400929
23505,Damenfahrrad,1199,24.05.2022,18,25.05.2022,6,3701555
23506,Fahrrad,629,25.05.2022,6,25.05.2022,14,5100316
23507,Fahrrad,100,25.05.2022,0,25.05.2022,0,7100101
23508,Herrenfahrrad,900,24.05.2022,18,25.05.2022,7,4501149
23509,Herrenfahrrad,550,24.05.2022,18,25.05.2022,9,1100102
23510,Fahrrad,1093,08.05.2022,9,09.05.2022,11,11400931
23511,Damenfahrrad,400,24.05.2022,23,25.05.2022,16,3701659
23512,Herrenfahrrad,500,19.05.2022,21,21.05.2022,12,7501031
23513,Herrenfahrrad,1000,24.05.2022,20,24.05.2022,23,8100418
23514,Damenfahrrad,898,20.04.2022,20,20.04.2022,22,8100314
23515,Herrenfahrrad,2290,24.05.2022,17,24.05.2022,19,4400725
23516,Herrenfahrrad,1658,23.05.2022,16,25.05.2022,16,6100102
23517,Damenfahrrad,450,22.05.2022,18,23.05.2022,18,9100202
23518,Herrenfahrrad,3799,25.05.2022,15,25.05.2022,16,1100308
23519,Fahrrad,315,25.05.2022,15,25.05.2022,17,3100103
23520,Herrenfahrrad,750,24.05.2022,19,25.05.2022,17,1100310
23521,Herrenfahrrad,1300,23.05.2022,17,23.05.2022,23,1100310
23522,Damenfahrrad,200,23.04.2022,18,24.04.2022,8,3200206
23523,Herrenfahrrad,600,23.05.2022,9,25.05.2022,18,7200413
23524,Damenfahrrad,558,25.05.2022,18,25.05.2022,20,1401043
23525,Kinderfahrrad,400,24.05.2022,18,24.05.2022,21,3100103
23526,Herrenfahrrad,875,24.05.2022,20,25.05.2022,7,2500834
23527,Herrenfahrrad,650,25.05.2022,2,25.05.2022,4,11501341
23528,Mountainbike,291,24.05.2022,7,24.05.2022,9,3601451
23529,Herrenfahrrad,1224,24.05.2022,18,25.05.2022,10,3701659
23530,Fahrrad,1093,19.05.2022,10,20.05.2022,11,8100314
23531,Herrenfahrrad,299,24.05.2022,19,25.05.2022,15,12200515
23532,Fahrrad,185,11.05.2022,17,11.05.2022,18,8100206
23533,Herrenfahrrad,843,24.05.2022,23,25.05.2022,13,11200514
23534,Herrenfahrrad,646,25.05.2022,8,25.05.2022,15,3500932
23535,Damenfahrrad,1090,25.05.2022,17,25.05.2022,19,4300623
23536,Herrenfahrrad,620,25.05.2022,12,25.05.2022,19,2400521
23537,Damenfahrrad,539,24.05.2022,20,25.05.2022,12,7200409
23538,Herrenfahrrad,600,25.05.2022,13,25.05.2022,16,7100206
23539,Kinderfahrrad,130,25.05.2022,16,25.05.2022,16,11401137
23540,Damenfahrrad,605,25.05.2022,6,25.05.2022,16,9501838
23541,Mountainbike,200,25.05.2022,3,25.05.2022,3,5100316
23542,Herrenfahrrad,570,19.05.2022,9,19.05.2022,21,9100101
23543,Damenfahrrad,330,24.05.2022,18,25.05.2022,10,3501037
23544,Fahrrad,820,23.05.2022,0,24.05.2022,0,6400736
23545,Damenfahrrad,1049,22.05.2022,20,22.05.2022,22,3500935
23546,Herrenfahrrad,1900,23.05.2022,18,25.05.2022,10,7200409
23547,Damenfahrrad,1,25.05.2022,14,25.05.2022,14,7601546
23548,Herrenfahrrad,856,24.05.2022,18,25.05.2022,6,3701555
23549,Damenfahrrad,300,24.05.2022,9,25.05.2022,13,12400618
23550,Damenfahrrad,384,15.05.2022,16,16.05.2022,7,2500830
23551,Herrenfahrrad,1400,18.05.2022,13,18.05.2022,14,2100106
23552,Herrenfahrrad,1000,06.04.2022,10,08.04.2022,17,4300624
23553,Kinderfahrrad,448,24.05.2022,15,25.05.2022,7,7300517
23554,Damenfahrrad,349,25.05.2022,8,25.05.2022,20,1100103
23555,Herrenfahrrad,2499,22.05.2022,19,23.05.2022,10,5100102
23556,Herrenfahrrad,1025,20.05.2022,8,20.05.2022,15,1100415
23557,Damenfahrrad,3481,23.05.2022,17,24.05.2022,9,7200414
23558,Herrenfahrrad,1075,23.05.2022,17,24.05.2022,9,5100105
23559,Kinderfahrrad,500,23.05.2022,8,23.05.2022,15,9200511
23560,Mountainbike,3000,23.05.2022,21,24.05.2022,1,1200628
23561,Herrenfahrrad,594,24.05.2022,6,24.05.2022,15,11501341
23562,Herrenfahrrad,549,23.05.2022,22,24.05.2022,17,3601139
23563,Damenfahrrad,610,24.05.2022,13,24.05.2022,19,6200421
23564,Damenfahrrad,649,24.05.2022,17,24.05.2022,21,8100312
23565,Damenfahrrad,2299,23.05.2022,18,24.05.2022,8,7300618
23566,Damenfahrrad,805,23.05.2022,17,24.05.2022,17,3500936
23567,Fahrrad,929,24.05.2022,15,24.05.2022,18,9200613
23568,Damenfahrrad,450,24.05.2022,18,24.05.2022,19,2200212
23569,diverse Fahrräder,4390,23.05.2022,16,24.05.2022,7,8401241
23570,Mountainbike,1288,22.05.2022,20,22.05.2022,22,5100316
23571,Damenfahrrad,2950,21.05.2022,23,21.05.2022,23,1200517
23572,Damenfahrrad,948,23.05.2022,18,24.05.2022,16,11300722
23573,Herrenfahrrad,999,23.05.2022,18,24.05.2022,13,7100102
23574,Damenfahrrad,848,23.05.2022,23,24.05.2022,10,10100208
23575,Herrenfahrrad,3150,21.05.2022,18,24.05.2022,11,2300315
23576,Herrenfahrrad,500,23.05.2022,13,24.05.2022,14,3100101
23577,Herrenfahrrad,200,23.05.2022,22,23.05.2022,22,4500939
23578,Damenfahrrad,2449,23.05.2022,19,23.05.2022,19,9200511
23579,Damenfahrrad,940,19.05.2022,14,19.05.2022,17,1100207
23580,Fahrrad,5000,24.05.2022,13,24.05.2022,19,2100102
23581,Herrenfahrrad,858,23.05.2022,18,24.05.2022,11,1100309
23582,Fahrrad,1199,24.05.2022,18,24.05.2022,21,6400839
23583,Kinderfahrrad,550,23.05.2022,8,23.05.2022,13,2200210
23584,Fahrrad,300,24.05.2022,1,24.05.2022,1,9300923
23585,Herrenfahrrad,2400,23.05.2022,22,24.05.2022,8,6100103
23586,Damenfahrrad,587,24.05.2022,8,24.05.2022,8,3500936
23587,Herrenfahrrad,400,24.05.2022,13,24.05.2022,13,1401045
23588,Herrenfahrrad,1464,24.05.2022,7,24.05.2022,15,9200511
23589,Kinderfahrrad,470,19.05.2022,17,20.05.2022,7,1100416
23590,Herrenfahrrad,1000,22.05.2022,10,23.05.2022,8,4501045
23591,Herrenfahrrad,200,20.05.2022,17,21.05.2022,12,9200717
23592,Damenfahrrad,350,12.05.2022,16,13.05.2022,12,7200308
23593,Damenfahrrad,1359,24.05.2022,10,24.05.2022,16,3500934
23594,Herrenfahrrad,1085,23.05.2022,22,24.05.2022,9,7300619
23595,Herrenfahrrad,350,10.05.2022,18,12.05.2022,17,1300834
23596,Damenfahrrad,925,20.05.2022,10,20.05.2022,18,6400839
23597,Herrenfahrrad,400,23.05.2022,14,23.05.2022,16,3400721
23598,Herrenfahrrad,1785,22.05.2022,19,23.05.2022,8,3601245
23599,Damenfahrrad,744,23.05.2022,14,23.05.2022,19,1300732
23600,Kinderfahrrad,300,11.05.2022,15,11.05.2022,17,3701660
23601,Damenfahrrad,399,15.05.2022,17,15.05.2022,19,3601449
23602,Herrenfahrrad,500,05.05.2022,19,07.05.2022,23,3500936
23603,Herrenfahrrad,615,24.05.2022,7,24.05.2022,18,6100103
23604,Herrenfahrrad,925,23.05.2022,21,24.05.2022,9,8100102
23605,Damenfahrrad,459,23.05.2022,9,23.05.2022,21,3400722
23606,Damenfahrrad,487,24.05.2022,16,24.05.2022,17,10300734
23607,Rennrad,700,24.05.2022,6,24.05.2022,8,3701556
23608,Herrenfahrrad,1307,22.05.2022,18,23.05.2022,10,1100415
23609,Fahrrad,4500,16.05.2022,12,16.05.2022,12,12100204
23610,Herrenfahrrad,899,24.05.2022,8,24.05.2022,9,9200715
23611,Fahrrad,4500,21.05.2022,17,21.05.2022,17,1400940
23612,Herrenfahrrad,1398,16.05.2022,10,16.05.2022,18,7200307
23613,Herrenfahrrad,1420,22.05.2022,17,23.05.2022,17,9100203
23614,Herrenfahrrad,300,30.04.2022,14,02.05.2022,12,1100102
23615,Kinderfahrrad,400,23.05.2022,20,24.05.2022,8,2400623
23616,Fahrrad,2500,23.05.2022,13,24.05.2022,9,11200514
23617,Damenfahrrad,367,21.05.2022,18,24.05.2022,10,1300731
23618,Damenfahrrad,1003,19.05.2022,14,19.05.2022,15,10200629
23619,Fahrrad,800,24.05.2022,13,24.05.2022,13,7100103
23620,Herrenfahrrad,150,23.05.2022,9,23.05.2022,17,4501040
